数据ID,价格
test_3687,66.33781198904516
test_3688,60.09802204473959
test_3689,70.45936594373408
test_3690,67.39861659540439
test_3691,64.64186677312968
test_3692,59.704598038858194
test_3693,70.22571769601245
test_3694,62.378949855784
test_3695,71.59867639172894
test_3696,55.866061811433106
test_3697,60.94038314704922
test_3698,66.02821540002353
test_3699,72.5719179455508
test_3700,66.11702902815621
test_3701,60.46166140402748
test_3702,67.1550759388753
test_3703,68.12063036243812
test_3704,77.0254451258912
test_3705,77.07860455754371
test_3706,60.772357443331124
test_3707,66.86937400981941
test_3708,64.94609199595968
test_3709,72.65766264365082
test_3710,84.3271481778405
test_3711,63.97611615022595
test_3712,66.61433614071511
test_3713,71.06537077753428
test_3714,81.24020432966734
test_3715,66.17037543684461
test_3716,46.8533394485918
test_3717,65.01083429201242
test_3718,70.46146402777369
test_3719,73.87916750339912
test_3720,93.93745198398089
test_3721,79.33273563133304
test_3722,63.57748677734031
test_3723,91.31849146348823
test_3724,59.853879260612416
test_3725,75.39587097478736
test_3726,89.6767398918212
test_3727,62.33020759845421
test_3728,68.85959769274336
test_3729,59.25545876632366
test_3730,60.37078006388214
test_3731,63.40197827832173
test_3732,88.46841065825758
test_3733,79.6912227953718
test_3734,68.39210253859423
test_3735,57.663342147620575
test_3736,64.22676138056806
test_3737,72.86786492149189
test_3738,58.90644079324825
test_3739,61.468890767569576
test_3740,62.607255265833246
test_3741,59.636011396163696
test_3742,67.60589269012159
test_3743,59.37395318462009
test_3744,60.7978333625856
test_3745,69.70598156505993
test_3746,82.15225861924408
test_3747,62.86457297763935
test_3748,60.17122396353031
test_3749,58.29471473983412
test_3750,67.064549346252
test_3751,66.44784806825675
test_3752,62.74863376224872
test_3753,68.86241492300056
test_3754,62.660679653940356
test_3755,59.9464317526044
test_3756,63.1385850561545
test_3757,65.48299376468484
test_3758,53.61689489488053
test_3759,78.81669166972847
test_3760,71.90852351258953
test_3761,63.551793726093
test_3762,75.89909172240105
test_3763,92.09668084834466
test_3764,72.24897194461904
test_3765,59.65699663302564
test_3766,61.66812811741678
test_3767,73.36107687609322
test_3768,83.17151135948491
test_3769,67.93221700695169
test_3770,86.01911155737467
test_3771,80.75244993670795
test_3772,80.35077833955496
test_3773,61.92952367210812
test_3774,58.47538151253127
test_3775,67.9586298104325
test_3776,65.78445912100445
test_3777,61.07218310570577
test_3778,75.72672968190743
test_3779,65.10830033923735
test_3780,59.040986386003105
test_3781,66.00719036722764
test_3782,78.83829202799522
test_3783,60.42177311773875
test_3784,62.10368253281028
test_3785,57.54770806132604
test_3786,79.88666168732384
test_3787,55.65484079480569
test_3788,80.25862396366823
test_3789,59.47063881542803
test_3790,58.770161156214776
test_3791,89.0728510194638
test_3792,65.11420622533976
test_3793,73.93727081174802
test_3794,69.1613077687581
test_3795,66.48975566106968
test_3796,69.70467391402781
test_3797,71.0047414272375
test_3798,83.56208038698401
test_3799,79.13023747377278
test_3800,69.64632064509202
test_3801,71.5596770279409
test_3802,76.11564181260916
test_3803,67.25861721724677
test_3804,64.34021388938558
test_3805,73.60983214135747
test_3806,78.18115608491318
test_3807,83.37504216874534
test_3808,68.33193912378134
test_3809,68.76119932326237
test_3810,61.19623126971036
test_3811,58.38845376056686
test_3812,68.66815379333642
test_3813,54.675886748409205
test_3814,62.42017386390144
test_3815,77.43313011195666
test_3816,71.37812799481168
test_3817,76.00728289694773
test_3818,62.9652974774023
test_3819,57.61160247689833
test_3820,62.383994868830726
test_3821,59.712496394451385
test_3822,65.82443566614685
test_3823,74.65648504133189
test_3824,64.37655975104511
test_3825,53.039099274216184
test_3826,62.52648098306348
test_3827,76.46791181389965
test_3828,73.53087773276387
test_3829,70.49463960293227
test_3830,74.69195759068235
test_3831,61.57916797129327
test_3832,67.5910261115783
test_3833,79.68664412804016
test_3834,72.98614447914865
test_3835,64.10483320950448
test_3836,70.64799603679813
test_3837,68.04336986757743
test_3838,57.771418218226394
test_3839,58.96310204097133
test_3840,67.64529141916192
test_3841,77.53067335773292
test_3842,73.50768002452256
test_3843,58.90047084630002
test_3844,72.83061080219547
test_3845,64.88346211465576
test_3846,84.36954246191871
test_3847,74.95001581628385
test_3848,43.65683793824644
test_3849,87.84842660534395
test_3850,91.63495900927417
test_3851,69.61025964890284
test_3852,64.60403734564392
test_3853,68.29159182340224
test_3854,65.18424070379112
test_3855,67.85264299260953
test_3856,77.34873917179489
test_3857,59.45142314830382
test_3858,56.71180249669073
test_3859,82.9686734837381
test_3860,69.76841950644682
test_3861,57.20302978626523
test_3862,72.82016425979303
test_3863,71.79692401009565
test_3864,60.26691711187198
test_3865,71.6273088041686
test_3866,62.68985945882432
test_3867,80.74009032047172
test_3868,80.50235586334092
test_3869,59.83069728927324
test_3870,65.12829014572151
test_3871,82.60249282868064
test_3872,66.97595789684067
test_3873,79.17237624839582
test_3874,68.30121428293246
test_3875,73.95740718346542
test_3876,68.11984022421149
test_3877,67.0408731427928
test_3878,71.5422925810264
test_3879,63.28987100221596
test_3880,71.6184292290977
test_3881,65.18387386299503
test_3882,73.49307320181387
test_3883,55.427630949881014
test_3884,57.07571793759048
test_3885,79.13077566314705
test_3886,66.57284712403471
test_3887,58.24789509978118
test_3888,56.51465682008205
test_3889,54.11855376447488
test_3890,55.94545796752423
test_3891,61.660225329009904
test_3892,73.88835957236994
test_3893,72.93640912564706
test_3894,59.73290333070856
test_3895,64.922580090563
test_3896,86.322300356912
test_3897,63.123530256997974
test_3898,58.04843188359297
test_3899,73.7330455988276
test_3900,76.76776893805146
test_3901,59.84828577196187
test_3902,63.18078102798995
test_3903,65.41016709860435
test_3904,69.10993898438683
test_3905,63.093454112261
test_3906,76.49685412961121
test_3907,58.5787484464247
test_3908,58.110645482222814
test_3909,64.41313761750772
test_3910,67.57395461892345
test_3911,74.94126346827643
test_3912,96.56945194612756
test_3913,66.06486218090114
test_3914,66.47053379507209
test_3915,82.17128568398996
test_3916,88.59484375885467
test_3917,72.27420289599625
test_3918,69.69945993971615
test_3919,65.35371744931666
test_3920,69.57322885727204
test_3921,54.52970869773327
test_3922,67.89724380507913
test_3923,78.25381405481423
test_3924,54.492879278914025
test_3925,65.06235776502821
test_3926,110.80102614406448
test_3927,70.06490932734323
test_3928,73.9946509565316
test_3929,72.94864057060079
test_3930,62.98539427962465
test_3931,57.98145895892702
test_3932,80.49952986223303
test_3933,71.39058632177566
test_3934,68.74946340521007
test_3935,68.9750731203403
test_3936,66.04291407881524
test_3937,92.70089837587295
test_3938,63.05802903921894
test_3939,53.89767958591275
test_3940,75.8160105533934
test_3941,75.8173566179925
test_3942,59.07717303303495
test_3943,77.13705079205272
test_3944,87.8419681099723
test_3945,59.96033127723162
test_3946,60.034808759650765
test_3947,56.142625560626314
test_3948,69.3891398273374
test_3949,74.44402165740364
test_3950,99.32700018094766
test_3951,65.88942261838598
test_3952,93.48605113820757
test_3953,59.759248716870516
test_3954,75.6607902097987
test_3955,66.05235143545222
test_3956,80.16930006699931
test_3957,69.52774343877982
test_3958,61.99709769403434
test_3959,57.90303706148332
test_3960,71.13831834988956
test_3961,95.91710187986294
test_3962,69.92803468438927
test_3963,83.7799000249812
test_3964,51.80773150382843
test_3965,89.28870902036564
test_3966,75.85149949758431
test_3967,59.91416334761546
test_3968,55.60604176369864
test_3969,63.71236596988131
test_3970,68.82061832554305
test_3971,65.98863794680925
test_3972,64.99856426271486
test_3973,74.72471813104387
test_3974,71.15283011115024
test_3975,63.682687804226575
test_3976,69.94038552024224
test_3977,66.78244746929249
test_3978,76.54389143763854
test_3979,73.62242296283038
test_3980,77.86819265396254
test_3981,79.58125152562275
test_3982,80.75918945919909
test_3983,69.2876704334271
test_3984,63.01955539137335
test_3985,64.71725229043844
test_3986,53.4220930902822
test_3987,63.72392275201137
test_3988,63.175987263429036
test_3989,71.01819679875167
test_3990,62.47253566149885
test_3991,70.79674839860658
test_3992,72.94505616354284
test_3993,86.1156213349275
test_3994,68.12737083488744
test_3995,73.2983200059512
test_3996,72.09953267301728
test_3997,70.77695808353522
test_3998,67.78127662462926
test_3999,74.67020074781813
test_4000,58.14293589868445
test_4001,75.32679566060945
test_4002,71.65097372295617
test_4003,63.13619677096404
test_4004,73.19031121775706
test_4005,73.54088325482134
test_4006,68.46982815744231
test_4007,63.10853057365399
test_4008,61.328348095491236
test_4009,57.64496477313805
test_4010,61.82154312652303
test_4011,69.15103747883015
test_4012,68.81657194453676
test_4013,58.586989165020356
test_4014,57.04054801357367
test_4015,78.49809564443694
test_4016,73.04869444200561
test_4017,71.67182852442396
test_4018,65.95259698392655
test_4019,60.496273774411016
test_4020,71.16696603978293
test_4021,73.67034831282996
test_4022,74.81803435545825
test_4023,62.10538655058291
test_4024,66.07923125684935
test_4025,63.39557627270482
test_4026,71.04344931420863
test_4027,68.76528454984077
test_4028,55.70996039792766
test_4029,71.46129352719787
test_4030,81.13890004855736
test_4031,60.44529583857703
test_4032,69.57767033946548
test_4033,79.84422655229496
test_4034,74.75488728311856
test_4035,61.27331145996546
test_4036,63.973120706570796
test_4037,73.66316728059226
test_4038,74.90126144270741
test_4039,71.39295067175459
test_4040,56.75948005970284
test_4041,63.209130707549754
test_4042,70.00648148175658
test_4043,69.4820532521209
test_4044,70.12476859063791
test_4045,66.75576550764828
test_4046,78.84445679733766
test_4047,76.76401689037183
test_4048,65.8592268529882
test_4049,76.62518972535557
test_4050,60.244699582225536
test_4051,67.66813869149293
test_4052,86.72169199663651
test_4053,81.96613403740591
test_4054,67.67460205976518
test_4055,61.365715882206125
test_4056,75.88091625909414
test_4057,59.80462558951376
test_4058,75.89634842562405
test_4059,63.90790041274745
test_4060,82.56642411356204
test_4061,64.43510801061385
test_4062,78.40953270356984
test_4063,67.66353441205689
test_4064,81.77629757220134
test_4065,57.19273962318993
test_4066,62.02170455868079
test_4067,60.153474645121406
test_4068,63.629964400017194
test_4069,54.80781157647139
test_4070,56.642367119400184
test_4071,62.6561095572695
test_4072,70.19206458268071
test_4073,68.07182333817362
test_4074,65.36223457055817
test_4075,70.46381688469108
test_4076,77.26930681209791
test_4077,80.8591197161196
test_4078,63.79111851973833
test_4079,66.61365134607021
test_4080,61.69271756699289
test_4081,55.36183709066968
test_4082,60.65402618451907
test_4083,67.0972860719439
test_4084,61.143870935509035
test_4085,71.298456954555
test_4086,56.68483620935925
test_4087,64.51803138571583
test_4088,66.9249796141215
test_4089,69.13411317684935
test_4090,61.40884263292119
test_4091,50.88063993703296
test_4092,69.28073454759061
test_4093,72.47280526980163
test_4094,66.22423996290836
test_4095,80.38605300178823
test_4096,82.55998014391216
test_4097,69.57632969335205
test_4098,75.97998255100045
test_4099,83.4640664749996
test_4100,79.91575176498546
test_4101,73.28189277658696
test_4102,68.67482579860906
test_4103,65.94394551906564
test_4104,66.42561767106048
test_4105,65.64116329113963
test_4106,68.36085025629572
test_4107,79.23790880372377
test_4108,68.67572769037353
test_4109,83.08931225819349
test_4110,58.640295172361974
test_4111,67.62500321970789
test_4112,76.37661050530572
test_4113,58.41456219029227
test_4114,100.86600174284158
test_4115,65.84617676600865
test_4116,65.76790823898256
test_4117,63.965039337090786
test_4118,57.035494301178396
test_4119,66.32985557320367
test_4120,78.65363967445543
test_4121,55.053308620448234
test_4122,72.39522234564822
test_4123,74.94923578177723
test_4124,63.33370749960676
test_4125,69.76258024694698
test_4126,64.85912187904141
test_4127,69.27964869838266
test_4128,61.36724637718419
test_4129,64.25589346609381
test_4130,68.5323771537655
test_4131,62.08277558671003
test_4132,66.89473596602392
test_4133,68.66984058555339
test_4134,70.83487530642182
test_4135,59.471525568249334
test_4136,62.40929265420499
test_4137,70.77676845472267
test_4138,70.6303439324724
test_4139,68.75039680273603
test_4140,70.6359882544325
test_4141,67.20023492683018
test_4142,68.988778745979
test_4143,73.82298444757572
test_4144,65.49783891590374
test_4145,97.33326187548461
test_4146,66.57973223894578
test_4147,99.44329722606544
test_4148,57.92620133659646
test_4149,76.18452995281454
test_4150,60.44590702874645
test_4151,54.046213061532555
test_4152,70.63694512383728
test_4153,82.23285286326424
test_4154,65.77976210816705
test_4155,78.95087751304813
test_4156,62.35391810052756
test_4157,67.37348467672919
test_4158,65.15433890044409
test_4159,67.17489234821032
test_4160,79.21440312140207
test_4161,66.29955922579069
test_4162,67.44639539673695
test_4163,83.79372986572278
test_4164,70.02615762445468
test_4165,57.40279701931729
test_4166,53.7454872904208
test_4167,64.98490658082979
test_4168,62.35363703291943
test_4169,69.3331089878521
test_4170,57.871444229863414
test_4171,66.24268173911128
test_4172,63.66094808524466
test_4173,82.97936540533563
test_4174,76.30595993042353
test_4175,71.10505309269567
test_4176,73.17126757482394
test_4177,74.13991943465703
test_4178,60.849621324669116
test_4179,57.278784225130295
test_4180,73.4120942210708
test_4181,75.60531133902056
test_4182,60.838031439596314
test_4183,79.01665030436273
test_4184,66.11298162375033
test_4185,77.54707954602958
test_4186,68.49176157258941
test_4187,75.7114297836951
test_4188,65.28940643870382
test_4189,74.08691323450033
test_4190,71.72766404895278
test_4191,59.826759209681825
test_4192,60.82041191187629
test_4193,66.20224963615803
test_4194,67.05488755519104
test_4195,64.50468103831143
test_4196,77.9274135169413
test_4197,77.642347051754
test_4198,80.8804347957474
test_4199,74.54401003023678
test_4200,57.007117026277925
test_4201,73.66100616727755
test_4202,78.09179071652291
test_4203,56.56283620147483
test_4204,60.96146898766757
test_4205,79.66371609065169
test_4206,75.2643818056942
test_4207,64.503834891276
test_4208,62.565183034513325
test_4209,87.75373771021775
test_4210,61.769470063109566
test_4211,62.80867132812557
test_4212,78.06106423451932
test_4213,64.11592502940994
test_4214,65.44507808450209
test_4215,53.98545729161584
test_4216,61.40405959259145
test_4217,81.78755841689413
test_4218,62.01458801489632
test_4219,76.34649794626084
test_4220,76.36058992842602
test_4221,83.52683368860458
test_4222,65.82455171669167
test_4223,63.85124322043032
test_4224,77.44174304949136
test_4225,72.71399170115292
test_4226,72.73996813273023
test_4227,78.56402971458017
test_4228,65.64647707150114
test_4229,82.93100390194168
test_4230,63.445647857420816
test_4231,71.8552160937802
test_4232,78.98512856903575
test_4233,64.62578450697099
test_4234,70.73595484793937
test_4235,63.64161921175578
test_4236,63.01011286669216
test_4237,73.31182699493328
test_4238,85.23020483928306
test_4239,66.16598760911027
test_4240,66.08595249512184
test_4241,64.19754081125495
test_4242,73.24402731656319
test_4243,86.40811105114149
test_4244,69.95038610798741
test_4245,77.91824637941703
test_4246,59.689660303520284
test_4247,89.77804641450004
test_4248,71.47112661061941
test_4249,61.80442044415777
test_4250,57.27732937166469
test_4251,79.14292823945834
test_4252,65.51122772703849
test_4253,81.28131044598294
test_4254,66.85712578598219
test_4255,67.44142514153809
test_4256,53.41273067790154
test_4257,70.3871774888006
test_4258,60.377028702496844
test_4259,65.2091554548259
test_4260,57.04833193715203
test_4261,68.75170728913638
test_4262,77.02273372484605
test_4263,64.34642615287474
test_4264,60.864182180191236
test_4265,63.71699720077913
test_4266,69.57415483582619
test_4267,67.54473090561252
test_4268,61.13007075524919
test_4269,62.83572046317212
test_4270,59.90570984931268
test_4271,62.379468370402314
test_4272,72.34782838720245
test_4273,75.0978881633955
test_4274,65.55892657419835
test_4275,80.88036469000023
test_4276,69.06024332841304
test_4277,77.49560376205116
test_4278,72.05669922839051
test_4279,65.16419445285075
test_4280,65.82899923635323
test_4281,64.98759868787369
test_4282,70.98280537762152
test_4283,61.591347547785766
test_4284,63.06113865989043
test_4285,69.3016729376452
test_4286,73.35438502377056
test_4287,66.04286166467706
test_4288,71.30112429642226
test_4289,70.32409331907046
test_4290,85.24167125536555
test_4291,76.040063447695
test_4292,68.21738980248165
test_4293,70.12610188231524
test_4294,71.79231052517399
test_4295,62.598257266652794
test_4296,80.32679161172194
test_4297,65.85899669513347
test_4298,63.27585297877529
test_4299,48.96390283776829
test_4300,64.33860391899431
test_4301,82.3026503368424
test_4302,85.75640215579561
test_4303,52.61756749740398
test_4304,80.63813729808311
test_4305,84.42551339016865
test_4306,62.465954052914846
test_4307,65.33566741771838
test_4308,76.59149637459475
test_4309,74.08857263831753
test_4310,72.58378116454561
test_4311,65.62992379360034
test_4312,63.99090492214469
test_4313,58.71226890337475
test_4314,66.40815690681598
test_4315,75.52870677553187
test_4316,57.74658089913929
test_4317,68.70024411098598
test_4318,64.87640436361852
test_4319,64.95461774309084
test_4320,74.92742892661312
test_4321,71.98779628443653
test_4322,58.50280783173116
test_4323,60.05921540649538
test_4324,78.09647105327015
test_4325,75.18383356199445
test_4326,73.80098305478644
test_4327,78.93624610807099
test_4328,62.294027433629395
test_4329,62.43593537002698
test_4330,65.79534388591784
test_4331,63.84370035818907
test_4332,57.70974898418784
test_4333,70.74153085333127
test_4334,81.67838533633716
test_4335,69.4267376611612
test_4336,80.44724778770018
test_4337,68.3719040205873
test_4338,72.71073601203118
test_4339,65.31279539660292
test_4340,73.51927447644842
test_4341,58.658603983811766
test_4342,65.09585247839905
test_4343,71.49923911035187
test_4344,77.68510705619471
test_4345,67.90858663996586
test_4346,58.70944310917323
test_4347,60.748691624925705
test_4348,58.54942081749385
test_4349,74.72293596455577
test_4350,57.79314935786653
test_4351,68.82620785004667
test_4352,61.9312374602258
test_4353,61.89728529510323
test_4354,56.05481852087644
test_4355,81.91235737435484
test_4356,76.32264487580848
test_4357,56.903286466033975
test_4358,70.93236965376958
test_4359,60.45250596319505
test_4360,61.997584693212936
test_4361,70.68456230377072
test_4362,87.25540331305581
test_4363,62.39887750053799
test_4364,72.84842851824763
test_4365,76.72982531679258
test_4366,72.6179395908484
test_4367,72.43813485111703
test_4368,80.2176568140815
test_4369,69.8584067675199
test_4370,62.65778645128373
test_4371,68.99664963451615
test_4372,72.46316257453856
test_4373,63.41433691664625
test_4374,70.6588123151924
test_4375,87.28269530499296
test_4376,76.82385545464194
test_4377,57.62052497969568
test_4378,58.729716086096765
test_4379,67.42138383037462
test_4380,78.55590193096704
test_4381,74.66623364477788
test_4382,64.73571951350709
test_4383,63.25726935507454
test_4384,78.31873477377538
test_4385,74.02011252745318
test_4386,69.77573002060844
test_4387,60.52489438947828
test_4388,69.69779193223344
test_4389,73.46340672251111
test_4390,80.27809180467193
test_4391,58.62701174918024
test_4392,67.6596230838144
test_4393,66.55103604907067
test_4394,60.89804334994602
test_4395,100.6120394226336
test_4396,91.85576353666198
test_4397,66.12022453926846
test_4398,67.53453929991169
test_4399,76.72578806300338
test_4400,56.75584458822068
test_4401,76.89092826861118
test_4402,70.29388597975077
test_4403,56.40834472100998
test_4404,68.96240864645158
test_4405,63.75104110539347
test_4406,77.62408173569652
test_4407,50.16133103752654
test_4408,72.22343970185658
test_4409,57.905383788650724
test_4410,62.20001800921979
test_4411,78.34398847587846
test_4412,77.84980994673124
test_4413,70.20385332151102
test_4414,59.529884096224116
test_4415,66.64866964626766
test_4416,62.38372541634802
test_4417,74.11094898932731
test_4418,65.37130297346232
test_4419,77.39353134374745
test_4420,61.09481555377282
test_4421,62.83414969193934
test_4422,64.65595635488228
test_4423,75.26219972624666
test_4424,69.70775769606695
test_4425,70.46154824095771
test_4426,68.90710212514892
test_4427,66.56248896287936
test_4428,81.52234073646737
test_4429,61.3200360627276
test_4430,65.60737970769397
test_4431,80.83207843054933
test_4432,54.16092148445926
test_4433,66.97658634713707
test_4434,66.77647064829496
test_4435,68.23464098449978
test_4436,70.00831773013752
test_4437,56.63549440765891
test_4438,77.25040838968995
test_4439,60.848731188799825
test_4440,64.66030127193113
test_4441,65.38044008306383
test_4442,70.08643310083069
test_4443,72.02207824612425
test_4444,60.736947144701546
test_4445,59.54223787233817
test_4446,76.19898685551726
test_4447,58.749709588661794
test_4448,85.96395181033301
test_4449,78.2383983644363
test_4450,76.78893821970563
test_4451,66.19856484226635
test_4452,78.05620074284496
test_4453,56.84365590491172
test_4454,48.85459108042472
test_4455,63.42533623782608
test_4456,65.45840576831776
test_4457,61.866956036299726
test_4458,67.90189114613422
test_4459,60.381550473411835
test_4460,65.12358615304035
test_4461,57.720151775041444
test_4462,72.7186810400306
test_4463,68.7816091652471
test_4464,72.7051905231473
test_4465,68.1843703253489
test_4466,54.747803441604354
test_4467,67.8539616912856
test_4468,74.79965215799928
test_4469,87.89503654341458
test_4470,71.83657090460247
test_4471,61.75879087766198
test_4472,72.8050130660801
test_4473,68.34602771317152
test_4474,65.5462457642463
test_4475,56.766128911473125
test_4476,63.77766434548335
test_4477,59.418068588633844
test_4478,70.82196443134492
test_4479,75.08689599489236
test_4480,64.68745201021795
test_4481,52.728048679172176
test_4482,73.50573631439693
test_4483,66.15063199914597
test_4484,70.4707783756434
test_4485,70.8768235183784
test_4486,75.24184417336531
test_4487,69.84308198821861
test_4488,78.00979760974722
test_4489,65.62475131528188
test_4490,64.3992451008397
test_4491,65.05561249889327
test_4492,81.02835489049036
test_4493,67.95394496757042
test_4494,71.55310375184126
test_4495,72.18457276517462
test_4496,60.015199963636476
test_4497,72.7420202902024
test_4498,72.48477625398316
test_4499,67.52659863682692
test_4500,63.93640281716087
test_4501,57.71303874551161
test_4502,79.92975958325904
test_4503,61.473049828119954
test_4504,64.40176435234784
test_4505,73.67972096712406
test_4506,82.92305860785562
test_4507,77.96888689527793
test_4508,65.7861359551169
test_4509,70.28711931003808
test_4510,57.22154858710897
test_4511,60.17638171296893
test_4512,75.40041442298103
test_4513,68.68976131616294
test_4514,64.04617616733603
test_4515,69.82641123299543
test_4516,75.2666084071843
test_4517,85.84445401124081
test_4518,54.977152431658624
test_4519,60.70286809175596
test_4520,82.27619417271445
test_4521,57.29634523361838
test_4522,66.55209573567222
test_4523,59.768445090429466
test_4524,58.34868627204531
test_4525,74.9634531119116
test_4526,67.54787766560952
test_4527,63.95258969048612
test_4528,84.52466721411403
test_4529,60.842509241270434
test_4530,60.9338978366704
test_4531,63.625968380730626
test_4532,55.92477953388454
test_4533,78.28873319813577
test_4534,73.75764528238379
test_4535,74.07647435631098
test_4536,71.52642042958243
test_4537,70.80301250986196
test_4538,68.630661532396
test_4539,78.22872748225711
test_4540,60.88885206788433
test_4541,74.22807650598541
test_4542,61.04510416700615
test_4543,72.51558529517777
test_4544,66.60959670584992
test_4545,67.4380150141751
test_4546,78.10713996718442
test_4547,59.8429369706229
test_4548,53.24986947640642
test_4549,77.17946646056807
test_4550,58.89574121939308
test_4551,63.14684825036008
test_4552,69.07549078152555
test_4553,77.27949808659986
test_4554,68.97154160200922
test_4555,68.74740584653438
test_4556,53.62808090192435
test_4557,59.61693674388627
test_4558,80.16635489542625
test_4559,55.52237885848278
test_4560,71.63373758611013
test_4561,73.80065650418378
test_4562,60.743243351326214
test_4563,62.08879320872294
test_4564,65.96532665715013
test_4565,70.75848478102544
test_4566,68.5862071366154
test_4567,63.90576966658322
test_4568,66.90510007124222
test_4569,76.76640101389813
test_4570,66.60881718390782
test_4571,79.54610807257299
test_4572,59.88240733566917
test_4573,69.68345440484828
test_4574,75.9977826786732
test_4575,65.09423629647469
test_4576,70.24449956531188
test_4577,67.06808706293988
test_4578,74.15661435252923
test_4579,65.05766242038868
test_4580,58.560795584692634
test_4581,60.03891905404353
test_4582,64.33339152848981
test_4583,68.69065337474076
test_4584,84.49488540954663
test_4585,72.38242875994102
test_4586,58.28920809329763
test_4587,86.44397295664304
test_4588,61.79319339283275
test_4589,64.77159040901455
test_4590,81.52636789294574
test_4591,75.05318062860617
test_4592,70.5757288286121
test_4593,75.78206554103399
test_4594,57.615185407514076
test_4595,76.78709955777967
test_4596,64.0267241090678
test_4597,78.5206537850432
test_4598,69.58627913552618
test_4599,70.6654456567217
test_4600,71.44367723004342
test_4601,71.04758037130948
test_4602,71.18807963589053
test_4603,78.53227505436799
test_4604,74.95322003226153
test_4605,72.02202161454137
test_4606,56.52273199298802
test_4607,71.9134874775688
test_4608,66.48033024715119
test_4609,76.4620131231075
test_4610,83.10145463221995
test_4611,75.65068234829792
test_4612,67.0924285602138
test_4613,69.504211747378
test_4614,76.73764361669416
test_4615,63.28506585736856
test_4616,75.46928430830225
test_4617,55.993509203907294
test_4618,67.3624477080442
test_4619,59.55640785108147
test_4620,55.17129854537146
test_4621,57.55836298601384
test_4622,60.92890611863456
test_4623,66.82321555518828
test_4624,88.42453111330705
test_4625,74.75773888563344
test_4626,54.88951587913739
test_4627,83.24751165566336
test_4628,62.06929034416802
test_4629,70.98414918389534
test_4630,89.76523400459469
test_4631,57.49133129626267
test_4632,66.93808667452554
test_4633,68.90737418731635
test_4634,60.559288113663065
test_4635,80.52791955849031
test_4636,69.39684043109459
test_4637,60.50882190127717
test_4638,66.43128807348656
test_4639,54.95049576501238
test_4640,64.87869429186577
test_4641,73.02627380136202
test_4642,68.89982471433375
test_4643,65.00473564439321
test_4644,75.71643253211205
test_4645,54.54164675430354
test_4646,63.99860017753781
test_4647,74.99216082149378
test_4648,79.95611078896816
test_4649,57.31045098312596
test_4650,69.87679642787145
test_4651,70.72538934760662
test_4652,88.51097517814674
test_4653,51.90422964828179
test_4654,83.66635308747857
test_4655,79.52389691627796
test_4656,74.2274545829613
test_4657,64.02219792236868
test_4658,68.74976885239593
test_4659,67.06000245895366
test_4660,88.9241497991205
test_4661,75.29298605267537
test_4662,61.92620100089913
test_4663,58.550671906512875
test_4664,65.60103060811191
test_4665,77.13623169613167
test_4666,60.082690101593975
test_4667,64.22737754748027
test_4668,72.28383104654877
test_4669,99.8192155074309
test_4670,70.7785576989756
test_4671,70.3491863297778
test_4672,68.566381384094
test_4673,72.55008482491797
test_4674,80.73226498751755
test_4675,70.33552820441254
test_4676,56.93815422899183
test_4677,68.02779749047917
test_4678,83.93726870117085
test_4679,59.032444462238246
test_4680,71.1617282120818
test_4681,72.88547173831368
test_4682,71.96367671367095
test_4683,76.54562469853134
test_4684,77.88503234690506
test_4685,71.62788224355673
test_4686,61.89068522630768
test_4687,63.996120560286194
test_4688,79.53593422287456
test_4689,77.9803489429548
test_4690,73.40837367285245
test_4691,57.57235431274471
test_4692,80.24280199800435
test_4693,79.33530890954135
test_4694,61.826314356642726
test_4695,62.498324892509444
test_4696,89.94823094272793
test_4697,51.30455675431618
test_4698,66.47647020749004
test_4699,62.43363318652878
test_4700,73.43646039945861
test_4701,61.731905947876164
test_4702,73.3208166359247
test_4703,60.60094886269914
test_4704,61.14772040317712
test_4705,63.88569511638951
test_4706,71.93285851481745
test_4707,63.2570051354151
test_4708,71.95455599208351
test_4709,64.7356926515416
test_4710,60.18275679038622
test_4711,55.009456337479364
test_4712,75.94118815296524
test_4713,69.90652494751451
test_4714,60.36521311761376
test_4715,70.1102809773605
test_4716,60.25782853762555
test_4717,71.66959077812386
test_4718,89.19919241974557
test_4719,77.43504031561017
test_4720,71.00619364298305
test_4721,76.09555443910118
test_4722,62.287844102546
test_4723,72.5884066894344
test_4724,63.90636831899961
test_4725,68.12973945190745
test_4726,74.54911624395578
test_4727,68.80924147337417
test_4728,78.30015860803918
test_4729,75.3213218524138
test_4730,85.84446580255808
test_4731,66.53798671206727
test_4732,74.57972264364166
test_4733,68.0913903485897
test_4734,58.03438275992133
test_4735,71.06593756025202
test_4736,69.94006820656223
test_4737,74.31516080152346
test_4738,63.03380788134725
test_4739,69.00188313544461
test_4740,66.08060517536283
test_4741,70.63320943701032
test_4742,63.89819884655564
test_4743,67.93981114917695
test_4744,71.1404032364281
test_4745,72.39503414815597
test_4746,60.87212051554056
test_4747,56.664188735677726
test_4748,59.97876615953811
test_4749,57.3144787334951
test_4750,65.16051782029582
test_4751,53.729033031924274
test_4752,76.59650665018017
test_4753,65.37831447259614
test_4754,62.82715930134542
test_4755,72.22440731577468
test_4756,71.35784322846887
test_4757,57.46365490047559
test_4758,58.97237874071283
test_4759,58.4717038188144
test_4760,78.57696288194856
test_4761,81.15506799948515
test_4762,59.471556246692806
test_4763,58.58182547244144
